rank,track_artist,peak,prev,streak,streams,track_name,artist_name
81,"+57
KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",1,91.0,68,529246,+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd"
82,"Me Prefieres A Mi
Arcángel",42,122.0,9,528930,Me Prefieres A Mi,Arcángel
83,"orióN
Boza, ELENA ROSE",6,99.0,89,527799,orióN,"Boza, ELENA ROSE"
84,"Imitadora
Romeo Santos",29,69.0,48,524101,Imitadora,Romeo Santos
85,"Tu Con El
Frankie Ruiz",44,155.0,119,524061,Tu Con El,Frankie Ruiz
86,"Mi Venganza
Alzate, Yeison Jimenez",11,58.0,7,521299,Mi Venganza,"Alzate, Yeison Jimenez"
87,"Se Acabó
Yeison Jimenez",22,67.0,7,520709,Se Acabó,Yeison Jimenez
88,"5 Estrellas - W Sound 23
W Sound, Myke Towers, Ovy On The Drums",29,75.0,3,519276,5 Estrellas - W Sound 23,"W Sound, Myke Towers, Ovy On The Drums"
89,"El Embustero RMX
Yeison Maje, Ciro Quiñonez, Luis Alfonso, Yeison Jimenez",40,66.0,7,516017,El Embustero RMX,"Yeison Maje, Ciro Quiñonez, Luis Alfonso, Yeison Jimenez"
90,"444 - Remix
Yan Block, De La Rose, Hades66, Ñengo Flow",34,100.0,11,515642,444 - Remix,"Yan Block, De La Rose, Hades66, Ñengo Flow"
91,"Ya No Mi Amor
Yeison Jimenez",9,70.0,7,515440,Ya No Mi Amor,Yeison Jimenez
92,"The Flow's Son Black!
El Americano 4KT, Kobby",74,87.0,5,509733,The Flow's Son Black!,"El Americano 4KT, Kobby"
93,"Me Rehúso
Danny Ocean",1,89.0,8,508330,Me Rehúso,Danny Ocean
94,"MÁS DE AHÍ
Topboy TGR, Kzadores",38,77.0,16,507715,MÁS DE AHÍ,"Topboy TGR, Kzadores"
95,"Borro Cassette
Maluma",23,92.0,100,507590,Borro Cassette,Maluma
96,"UNA NOCHE DE LOCURA
Blessd, Sebastian Ledher, Tayson Kryss, Joseph Ren",10,88.0,40,507422,UNA NOCHE DE LOCURA,"Blessd, Sebastian Ledher, Tayson Kryss, Joseph Ren"
97,"MONACO
Bad Bunny",2,56.0,6,505079,MONACO,Bad Bunny
98,"Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)
Arcángel, Bad Bunny, Mambo Kingz, DJ Luian",64,108.0,8,504954,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),"Arcángel, Bad Bunny, Mambo Kingz, DJ Luian"
99,"AY MAMA (mi tiburón)
ARIA VEGA",61,61.0,4,504636,AY MAMA (mi tiburón),ARIA VEGA
100,"Las Piponas (Remix)
Kris R., Blessd",3,95.0,74,499694,Las Piponas (Remix),"Kris R., Blessd"
101,"POR SI MAÑANA NO ESTOY
Omar Courtz",101,,1,498368,POR SI MAÑANA NO ESTOY,Omar Courtz
102,"El Gran Varon
Willie Colón",102,,1,497826,El Gran Varon,Willie Colón
103,"El Mejor Caballo
Yeison Jimenez",20,86.0,7,491947,El Mejor Caballo,Yeison Jimenez
104,"Khé?
Rauw Alejandro, Romeo Santos",7,90.0,67,488765,Khé?,"Rauw Alejandro, Romeo Santos"
105,"Dile a Tu Amiga
Dalmata",25,113.0,24,484561,Dile a Tu Amiga,Dalmata
106,"COSITAS
Kris R., Blessd",16,85.0,29,480745,COSITAS,"Kris R., Blessd"
107,"Ganas De Ti
Arcángel",81,136.0,5,479079,Ganas De Ti,Arcángel
108,"SI ESTÁS CON ALGUIEN
Omar Courtz",108,,1,474819,SI ESTÁS CON ALGUIEN,Omar Courtz
109,"Amarte más no pude - En vivo
Luister La Voz",109,120.0,6,474087,Amarte más no pude - En vivo,Luister La Voz
110,"Ni Tengo Ni Necesito
Yeison Jimenez",18,80.0,7,473483,Ni Tengo Ni Necesito,Yeison Jimenez
111,"Coleccionando Heridas
KAROL G, Marco Antonio Solís",10,105.0,36,473153,Coleccionando Heridas,"KAROL G, Marco Antonio Solís"
112,"Niño
Milo j",73,103.0,22,472180,Niño,Milo j
113,"Palabras Sobran
Blessd",23,93.0,71,470855,Palabras Sobran,Blessd
114,"si te pillara
Beéle",6,98.0,40,469140,si te pillara,Beéle
115,"OHNANA
Kapo",3,110.0,89,467400,OHNANA,Kapo
116,"GPS #5 - Dime Que Sí
Georgy Parra Salvaje, Yeison Jimenez",59,59.0,3,466930,GPS #5 - Dime Que Sí,"Georgy Parra Salvaje, Yeison Jimenez"
117,"En Las Noches Frias
Ñengo Flow",104,138.0,4,466483,En Las Noches Frias,Ñengo Flow
118,"Sin Poderte Hablar
Willie Colón",118,,1,462632,Sin Poderte Hablar,Willie Colón
119,"POLOS OPUESTOS REMIX - BLESSD VERSION
Blessd, Kris R.",3,104.0,73,461796,POLOS OPUESTOS REMIX - BLESSD VERSION,"Blessd, Kris R."
120,"Aventurero
Yeison Jimenez",13,96.0,7,457837,Aventurero,Yeison Jimenez
121,"Guaro (Remix)
Pipe Bueno, Jessi Uribe, Yeison Jimenez, Carín León, Alzate, Darío Gómez, Luis Alberto Posada, El Charrito Negro, Jhonny Rivera, Jhon Alex Castaño, Juan Pablo Navarrete",15,81.0,7,455751,Guaro (Remix),"Pipe Bueno, Jessi Uribe, Yeison Jimenez, Carín León, Alzate, Darío Gómez, Luis Alberto Posada, El Charrito Negro, Jhonny Rivera, Jhon Alex Castaño, Juan Pablo Navarrete"
122,"Marlboro Rojo
Fuerza Regida",42,74.0,32,454087,Marlboro Rojo,Fuerza Regida
123,"Qué Día Es Hoy
Yeison Jimenez",23,106.0,7,453162,Qué Día Es Hoy,Yeison Jimenez
124,"RX
Don Omar, Kendo Kapponi",52,101.0,61,449961,RX,"Don Omar, Kendo Kapponi"
125,"Sin Sentimientos
Grupo Niche",44,146.0,10,447405,Sin Sentimientos,Grupo Niche
126,"El Día De Mi Suerte
Willie Colón, Héctor Lavoe",126,,1,443315,El Día De Mi Suerte,"Willie Colón, Héctor Lavoe"
