rank,track_artist,peak,prev,streak,streams,track_name,artist_name
190,"WILDFLOWER
Billie Eilish",54,184.0,4,30404,WILDFLOWER,Billie Eilish
191,"寵物
Terence Siufay",151,,1,30394,寵物,Terence Siufay
192,"Something Just Like This
The Chainsmokers, Coldplay",1,177.0,113,30277,Something Just Like This,"The Chainsmokers, Coldplay"
193,"你都不知道 自己有多好
Gareth.T",29,,1,30221,你都不知道 自己有多好,Gareth.T
194,"⁠1994
Tyson Yoshi, Yan Ting",16,180.0,4,30156,⁠1994,"Tyson Yoshi, Yan Ting"
195,"無賴
Ronald Cheng",42,185.0,2,30122,無賴,Ronald Cheng
196,"愛是最大權利
Kary Ng",128,,1,30109,愛是最大權利,Kary Ng
197,"普渡眾生 - 《破．地獄》 THE LAST DANCE 電影主題曲
Terence Lam",3,189.0,3,29981,普渡眾生 - 《破．地獄》 THE LAST DANCE 電影主題曲,Terence Lam
198,"再不再見
C AllStar",69,,1,29958,再不再見,C AllStar
199,"淘汰
Eason Chan",114,193.0,4,29946,淘汰,Eason Chan
200,"Soda Pop
Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",14,125.0,36,29938,Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast"
