rank,track_artist,peak,prev,streak,streams,track_name,artist_name,duration_ms,explicit,is_local,release_date,artist_id,track_id,duration_sec
64,"Can't Hold Us (feat. Ray Dalton)
Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",25,80.0,9,102706,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",258431,False,False,2012-10-09,3JhNCzhSMTxs9WLGJJxWOY,22skzmqfdWrjJylampe0kt,258
65,"The Emptiness Machine
Linkin Park",1,81.0,77,102598,The Emptiness Machine,Linkin Park,190427,True,False,2024-11-15,6XyY86QOPPrYVGvF9ch6wz,1EDPVGbyPKJPeGqATwXZvN,190
66,"Somewhere I Belong
Linkin Park",61,82.0,37,102521,Somewhere I Belong,Linkin Park,213933,False,False,2003-03-25,6XyY86QOPPrYVGvF9ch6wz,3agtg0x11wPvLIWkYR39nZ,214
67,"NÁS NEZASTAVÍ (feat. Hard Rico)
13Many, Hard Rico",11,41.0,5,102482,NÁS NEZASTAVÍ (feat. Hard Rico),"13Many, Hard Rico",162462,True,False,2026-01-23,3j3xobDzxD2HDTvHpkZLKi,48l2ey9095iFLzL4MzWiGo,162
68,"V Hlavě
P T K, Yzomandias, Viktor Sheen",10,84.0,9,102368,V Hlavě,"P T K, Yzomandias, Viktor Sheen",188000,True,False,2024-11-22,5iYtjtFv6SvHX95ny4fVEz,5MdR2U7mgeQjCedqj5kC2o,188
69,"All The Things She Said
t.A.T.u.",41,66.0,11,101386,All The Things She Said,t.A.T.u.,214440,True,False,2002,2Q3eZMfDQgT8MhPowKFXYO,4bJygwUKrRgq1stlNXcgMg,214
70,"Zub za zub
Separ, Raphael",45,67.0,29,101312,Zub za zub,"Separ, Raphael",240116,True,False,2025-06-05,3LujD0iQ9jRbSCMA39CGfO,2CPkBjKdmuhiSInYPqIVDZ,240
71,"Svoboda
Yzomandias, P T K, Sara Rikas",15,93.0,66,100957,Svoboda,"Yzomandias, P T K, Sara Rikas",165618,True,False,2024-11-22,721o1Z0J6jQupyzLt9RnEk,6QMXFOrO3SLcemX2lGRVP1,166
72,"Malá dáma
Kabát",25,97.0,270,99831,Malá dáma,Kabát,203567,False,False,2007-02-16,2f1Czzz5n4BX80U6cksGr9,6Le5KOUhQgU4PQNkcX6sP4,204
73,"NAVŽDYCKY BLÁZEN
GUFRAU, Victor Kal., Rohony",1,70.0,20,99449,NAVŽDYCKY BLÁZEN,"GUFRAU, Victor Kal., Rohony",165728,False,False,2025-10-15,0WpBMqO4ai8W3rh3ffW14Q,0FvV3lYeJ5xiqhsFDT0rzI,166
74,"Nebylo souzený
Robin Zoot, Chawo",18,18.0,3,98058,Nebylo souzený,"Robin Zoot, Chawo",156342,True,False,2026-02-10,28oxY7ZfDt1BJFf8FVfpEh,1ctfpyF1L9ZFqnk7hxg9Jg,156
75,"I Love It (feat. Charli XCX)
Icona Pop, Charli xcx",75,75.0,6,98020,I Love It (feat. Charli XCX),"Icona Pop, Charli xcx",157152,True,False,2013-08-23,1VBflYyxBhnDc9uVib98rw,6HZ9VeI5IRFCNQLXhpF4bq,157
76,"Na ostří nože
Ewa Farna",2,85.0,40,97754,Na ostří nože,Ewa Farna,223000,False,False,2020-12-04,6xajh3A5qhxsNffhhBNntC,2QvaPJZpFrlFa660GxjmFs,223
77,"Papaoutai - Afro Soul
mikeeysmind, Chill77, Unjaps",13,79.0,2,96949,Papaoutai - Afro Soul,"mikeeysmind, Chill77, Unjaps",280033,False,False,2025-12-20,0g0ZYLiNYI4kMg8MX76bkN,2pwED7E7gGr3UR7T3s3LSM,280
78,"Valčík
Neny",2,83.0,41,96765,Valčík,Neny,175172,True,False,2025-05-10,1zh9JkZhBzTtkd2WztHgmt,7eFpCO3ixXADJPdl5EvpRw,175
79,"PTSD
Ektor",1,78.0,39,95944,PTSD,Ektor,156026,True,False,2025-05-29,4V1v1oFnKe0b42lZh1QBnF,3okMwMS8V4STgRha2KT4Kz,156
80,"NO BATIDÃO
ZXKAI, slxughter",80,88.0,6,95525,NO BATIDÃO,"ZXKAI, slxughter",107933,True,False,2025-09-05,5tIkxADHN80ca0K6HCpWIt,72YttnPRxyHe8zCG50jYhj,108
81,"Špatný karty
BUKA",4,124.0,16,94929,Špatný karty,BUKA,155294,True,False,2025-11-12,5hXMMzNyqGj17MtUASdtnI,41XQsl1TCPGbdNTHI97Y6B,155
