rank,track_artist,peak,prev,streak,streams,track_name,artist_name,duration_ms,explicit,is_local,release_date,artist_id,track_id,duration_sec
16,"The Fate of Ophelia
Taylor Swift",1,12.0,21,39759,The Fate of Ophelia,Taylor Swift,226073.0,False,False,2025-10-03,06HL4z0CvFAxyc27GXpf02,53iuhJlwXhSER5J2IYYv1W,226
17,"ميت اني
Sabah Mahmod",6,14.0,88,39574,ميت اني,Sabah Mahmod,246021.0,False,False,2014-03-03,6DPTJXd1omQ1oTiR1Vy9CZ,3MyX3ndru7RTKvLkMZJJeJ,246
18,"Jabaha Le Ahlo
Slow Moe",10,10.0,2,38151,Jabaha Le Ahlo,Slow Moe,167301.0,False,False,2026-02-08,5ws4gBwkGLUzjVxhvw4Kwd,5Wran1wG54f2w0tnV8BmBI,167
19,"Let Down
Radiohead",8,25.0,45,36823,Let Down,Radiohead,299560.0,False,False,1997-05-28,4Z8W4fKeB5YxbusRsdQVPb,2fuYa3Lx06QQJAm0MjztKr,300
20,"Lush Life
Zara Larsson",11,19.0,13,35958,Lush Life,Zara Larsson,200646.0,False,False,2017-03-17,1Xylc3o4UrD53lo9CvFvVg,1rIKgCH4H52lrvDcz50hS8,201
21,"Wanet Mn Frkakom
Ali Al Feraty, علي الفراتي",1,16.0,20,35248,Wanet Mn Frkakom,"Ali Al Feraty, علي الفراتي",247719.0,False,False,2018-07-27,7o2ZwGvlqfe49WvobcqgzK,6xG5Akfn6HIBexqV5RF22q,248
22,"Sweater Weather
The Neighbourhood",7,30.0,279,34599,Sweater Weather,The Neighbourhood,240400.0,False,False,2013-04-22,77SW9BnxLY8rJ0RciFqkHh,2QjOHCTQ1Jl3zawyYOpxh6,240
23,"Fame is a Gun
Addison Rae",20,27.0,12,34214,Fame is a Gun,Addison Rae,183237.0,False,False,2025-06-06,4gvjmrtzydbMpyJaXUtwvP,7B3BwNecBhKvNwSMOOl7Gk,183
24,"Habibi Howa
Mahmoud Al Turky",1,22.0,45,31461,Habibi Howa,Mahmoud Al Turky,295157.0,False,False,2015-05-27,1GVRoyErxhZGdvmOKGO7W7,3rWC89eFiYAC5enhaRLZ5X,295
25,"BIRDS OF A FEATHER
Billie Eilish",1,21.0,93,31196,BIRDS OF A FEATHER,Billie Eilish,210373.0,False,False,2024-05-17,6qqNVTkY8uBg9cP3Jd7DAH,6dOtVTDdiauQNBQEDOtlAB,210
26,"Aaouf El Denia
Mohamed AlSalim",7,28.0,40,30900,Aaouf El Denia,Mohamed AlSalim,226853.0,False,False,2017-03-05,5Zkp6UaHTafGRXROGj6W0S,2yO2XFeewgC5j5wPTZZ5ha,227
27,"Cinnamon Girl
Lana Del Rey",26,26.0,59,30701,Cinnamon Girl,Lana Del Rey,300683.0,False,False,2019-08-30,00FQb4jTyendYWaN8pK0wa,2mdEsXPu8ZmkHRRtAdC09e,301
28,"شلون بية
Aws Al Saber",4,32.0,105,30411,شلون بية,Aws Al Saber,360055.0,False,False,2022-01-25,5cLIxAVjEMmvPOZviDlhO4,4QlbWOnT3ZoR2mTsyg362u,360
29,"Apocalypse
Cigarettes After Sex",13,29.0,221,30110,Apocalypse,Cigarettes After Sex,290146.0,False,False,2017-06-09,1QAJqy2dA3ihHBFIHRphZj,1oAwsWBovWRIp7qLMGPIet,290
30,"VISA
SB19",30,,1,30056,VISA,SB19,222816.0,False,False,2026-02-20,3g7vYcdDXnqnDKYFwqXBJP,6RYMQDnY4zPaLSfvfRdXT7,223
31,"Cry
Cigarettes After Sex",15,34.0,193,28974,Cry,Cigarettes After Sex,256799.0,False,False,2019-10-25,1QAJqy2dA3ihHBFIHRphZj,7mDTvYD2ieE4Q28XFziMfJ,257
32,"Armalat Al-Alpha
Klash",1,31.0,18,28972,Armalat Al-Alpha,Klash,366896.0,True,False,2025-10-22,576Qg5nTQ5fVCFaSYrvKdw,7paqmrCBmNEM6frYHCd8GL,367
33,"NO BATIDÃO - Slowed
ZXKAI, slxughter",23,40.0,18,28970,NO BATIDÃO - Slowed,"ZXKAI, slxughter",107933.0,True,False,2025-09-05,5tIkxADHN80ca0K6HCpWIt,72YttnPRxyHe8zCG50jYhj,108
34,"Join Me In Death
HIM",34,58.0,12,28836,Join Me In Death,HIM,216744.0,False,False,2014-12-09,74aLweE8FHHf4yN5TWv1GM,089jl361OtZ6VpYvhgPiTS,217
35,"Enta Be Damy
Khaled El Hanin",21,45.0,58,28269,Enta Be Damy,Khaled El Hanin,251305.0,False,False,2020-02-05,1GxEMITSJRTL4GitOkbffW,35mpZGgYviI4KXOeBQj2qO,251
