rank,track_artist,peak,prev,streak,streams,track_name,artist_name,duration_ms,explicit,is_local,release_date,artist_id,track_id,duration_sec
117,"EL MUNDO SE VA A ACABAR
Omar Courtz, KARBeats",117,,1,107518,EL MUNDO SE VA A ACABAR,"Omar Courtz, KARBeats",213960.0,True,False,2026-02-19,3E12tRURRvPfHz0hAMCFYc,6SkbzQSYMJzrmmDBEvbh0S,214
118,"Labios Compartidos
Maná",91,135.0,18,107158,Labios Compartidos,Maná,317626.0,False,False,2006-08-18,7okwEbXzyT2VffBmyQBWLz,4C2zOFgrXxfNGNpYQWIcaH,318
119,"El Perdedor
Maluma",49,110.0,60,107086,El Perdedor,Maluma,207168.0,False,False,2015-10-30,1r4hJ1h58CWwUQe3MxPuau,1iEwyiSLAunPR6uouANE0O,207
120,"El Día De Mi Suerte
Willie Colón, Héctor Lavoe",120,,1,107070,El Día De Mi Suerte,"Willie Colón, Héctor Lavoe",328786.0,False,False,1973-12-31,7x5Slu7yTE5icZjNsc3OzW,7Kmfjms3yyhg2y56mN7EfZ,329
121,"Fabricando Fantasías - Salsa Version
Tito Nieves",103,108.0,24,106961,Fabricando Fantasías - Salsa Version,Tito Nieves,272266.0,False,False,2020-05-29,4vOycwLXdkMMzpZW04VW5m,7FFpMDMnSn16Lch8Ru2KVw,272
122,"Amiga mía
Alejandro Sanz",74,160.0,2,106762,Amiga mía,Alejandro Sanz,290973.0,False,False,1997,5sUrlPAHlS9NEirDB8SEbF,6kQYMqjobmB8MkWwa9OUyA,291
123,"M.A.I
Milo j",26,99.0,19,106446,M.A.I,Milo j,184027.0,False,False,2023-11-30,19HM5j0ULGSmEoRcrSe5x3,35ttE4t8lQZA2vuCYDg4G7,184
124,"Encantadora
Yandel",39,129.0,13,106174,Encantadora,Yandel,240092.0,False,False,2015-11-06,0eHQ9o50hj6ZDNBt6Ys1sD,7LABrQFfRYcZUqUwng0Heb,240
125,"TU SANCHO
Fuerza Regida",53,123.0,40,104994,TU SANCHO,Fuerza Regida,177994.0,True,False,2025-05-02,0ys2OFYzWYB5hRDLCsBqxt,6eLQXa6uk2EW8drsiKbABZ,178
126,"Si Estuviésemos Juntos
Bad Bunny",23,92.0,6,104637,Si Estuviésemos Juntos,Bad Bunny,169247.0,True,False,2018-12-23,4q3ewBCX7sLwd24euuV69X,35wvL50xvKpCHEJPxLOLPI,169
127,"Un Coco
Bad Bunny",12,87.0,12,104634,Un Coco,Bad Bunny,196412.0,True,False,2022-05-06,4q3ewBCX7sLwd24euuV69X,6VrQTLzzuyGIYjUDe4kAZk,196
128,"Desnúdate Mujer
Frankie Ruiz",119,163.0,2,104456,Desnúdate Mujer,Frankie Ruiz,287693.0,False,False,2006-01-01,4dLvccxeQIM5u80Ri0u9OV,1cOpdXyWhzqAEqd0CFkw21,288
129,"Eres Mía
Romeo Santos",37,101.0,48,103320,Eres Mía,Romeo Santos,250640.0,False,False,2014-02-25,5lwmRuXgjX8xIwlnauTZIP,6I86RF3odBlcuZA9Vfjzeq,251
130,"PERRO NEGRO
Bad Bunny, Feid",1,94.0,124,103225,PERRO NEGRO,"Bad Bunny, Feid",162767.0,True,False,2023-10-13,4q3ewBCX7sLwd24euuV69X,7iQXYTyuG13aoeHxGG28Nh,163
131,"Conteo Regresivo - Salsa Version
Gilberto Santa Rosa",87,114.0,14,101840,Conteo Regresivo - Salsa Version,Gilberto Santa Rosa,266786.0,False,False,2007-11-20,27vNK840zYq6IfDijHPsv1,37nXsqE1XW0cxOQvIMsmFc,267
132,"Te Vi
Piso 21, Micro TDH",6,156.0,14,100730,Te Vi,"Piso 21, Micro TDH",231848.0,False,False,2018-12-14,4bw2Am3p9ji3mYsXNXtQcd,059bcIhyc2SBwm6sw2AZzd,232
133,"Mírame
Blessd, Ovy On The Drums",1,161.0,22,99863,Mírame,"Blessd, Ovy On The Drums",157453.0,True,False,2024-04-17,1TA5sGRlKUJXBN4ZyJuDIX,2btNsI4OvcVl7SAHQQDHFB,157
134,"Rosas
La Oreja de Van Gogh",20,134.0,39,99683,Rosas,La Oreja de Van Gogh,236506.0,False,False,2003,4U7lXyKdSf1JbM1aXvsodC,4waqcUQWdj0yH26STWl2Rq,237
135,"111
Yan Block",70,143.0,52,99424,111,Yan Block,153750.0,True,False,2025-02-20,6TKygPpVT29oGUogu4J9Ec,2SPBFiD8iITb8CKJGz1TEQ,154
136,"Rosa Pastel
Belanova",27,107.0,25,98773,Rosa Pastel,Belanova,187920.0,False,False,2020-08-21,3oNy8cjBtJzLC07I70sklp,1HikIpIfAIZkCMk1KCYJar,188
137,"A Mí
Rels B",25,153.0,318,98603,A Mí,Rels B,209680.0,False,False,2019-02-21,2IMZYfNi21MGqxopj9fWx8,7MmrcXVA7A5zZ2CbDuGHNa,210
138,"Es Por Ti
Juanes",35,144.0,3,98428,Es Por Ti,Juanes,250693.0,False,False,2002-01-01,0UWZUmn7sybxMCqrw9tGa7,3b1IQflSLrgzYQPGFzI9cl,251
139,"Reina Pepiada
Alvaro Diaz",131,151.0,8,97937,Reina Pepiada,Alvaro Diaz,244360.0,False,False,2020-12-30,5J7rXWjtn5HzUkJ4Jet8Fr,3yJ8buQlPzQtHyCicOGDJ0,244
140,"End of Beginning
Djo",26,140.0,9,97832,End of Beginning,Djo,159245.0,False,False,2022-09-16,5p9HO3XC5P3BLxJs5Mtrhm,3qhlB30KknSejmIvZZLjOD,159
141,"Una Vida Pasada
Camilo, Carín León",15,128.0,15,97485,Una Vida Pasada,"Camilo, Carín León",218500.0,False,False,2024-05-23,28gNT5KBp7IjEOQoevXf9N,2mLTxNa0bwZX8eNBsuODLX,218
142,"Q U E V A S H A C E R H O Y ?
Omar Courtz, De La Rose",3,,1,97372,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",224022.0,True,False,2024-09-20,3E12tRURRvPfHz0hAMCFYc,0Sr7ssScx54yxdM2ols7nW,224
143,"Que Locura Enamorarme De Ti
Eddie Santiago",53,162.0,69,97239,Que Locura Enamorarme De Ti,Eddie Santiago,309800.0,False,False,1996-02-19,5Wg6XnPTp0xXxFCjywwR9I,0N8jSmYXploEVWS0LpLaNE,310
144,"Lamento Boliviano
Los Enanitos Verdes",50,102.0,24,97202,Lamento Boliviano,Los Enanitos Verdes,222226.0,False,False,1994-01-01,4TK1gDgb7QKoPFlzRrBRgR,6Pur3hWy6Nzc27ilmsp5HA,222
145,"Me Dediqué a Perderte
Alejandro Fernández",21,170.0,9,97065,Me Dediqué a Perderte,Alejandro Fernández,231773.0,False,False,2004-09-01,6sq1yF0OZEWA4xoXVKW1L9,4NUt1fcnO9aQAELBgXq3Kr,232
146,"VAMOaCOCHI
Omar Courtz",146,,1,97039,VAMOaCOCHI,Omar Courtz,199253.0,True,False,2026-02-19,3E12tRURRvPfHz0hAMCFYc,1oghNMGW42IhtQPNU6leZz,199
147,"Every Breath You Take
The Police",67,109.0,25,96995,Every Breath You Take,The Police,253920.0,False,False,1983-06-17,5NGO30tJxFlKixkPSgXcFE,1JSTJqkT5qHq8MDJnJbRE1,254
148,"L a k e n o s h i
Omar Courtz",148,,1,96833,L a k e n o s h i,Omar Courtz,207533.0,True,False,2026-02-19,3E12tRURRvPfHz0hAMCFYc,6OoYmAP9oZtBiSomWpDTWP,208
149,"Don’t Say You Love Me
Jin",11,122.0,41,96660,Don’t Say You Love Me,Jin,180716.0,False,False,2025-05-16,5vV3bFXnN6D6N3Nj4xRvaV,27xkOIER6uDLKALIelHylZ,181
150,"Safaera
Bad Bunny, Jowell & Randy, Ñengo Flow",1,77.0,3,96398,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow",295176.0,True,False,2020-02-29,4q3ewBCX7sLwd24euuV69X,2DEZmgHKAvm41k4J3R2E9Y,295
151,"No Te Hagas
Jory Boy, Bad Bunny",104,,1,96333,No Te Hagas,"Jory Boy, Bad Bunny",233250.0,False,False,2017-03-11,5lFhCi03HDneWzvCxGctrT,5hKjEpYrJIJs6uPl7zw6Y6,233
152,"Solos
Tony Dize, Plan B",73,137.0,24,95835,Solos,"Tony Dize, Plan B",188826.0,False,False,2009,3LKXWvXFWrkwUzJWxzwVpW,3CbiuLMBPM6uV4a7HvkOib,189
153,"Caraluna
Bacilos",30,138.0,13,95821,Caraluna,Bacilos,266160.0,False,False,2002,1mux8L6xg2Cmrc7k0wQczl,7DhYjNLksXZhbRQeheAums,266
154,"Ba Ba Bad Remix
Kybba, Sean Paul, Ryan Castro, Busy Signal",10,116.0,34,95794,Ba Ba Bad Remix,"Kybba, Sean Paul, Ryan Castro, Busy Signal",146938.0,False,False,2025-10-03,5I8OAPN5jY1wvHwpnsRRsA,0lMafSfME2iJEE972bsQaK,147
155,"De las 2 (feat. Bad Bunny & Arcángel)
Trap Capos, Noriel, Bad Bunny, Arcángel",140,,1,95776,De las 2 (feat. Bad Bunny & Arcángel),"Trap Capos, Noriel, Bad Bunny, Arcángel",260386.0,True,False,2018-04-13,2pQAUIesBqfT87PaM1ijtk,4DS7HoqrKq1dDjeYOKBlu9,260
156,"Obsesion
Aventura, Judy Santos",66,,1,95257,Obsesion,"Aventura, Judy Santos",254720.0,False,False,2002-06-01,1qto4hHid1P71emI6Fd8xi,65H6t1WQBim6q93yM8fEwn,255
157,"Si No Le Contesto
Plan B",58,182.0,20,95160,Si No Le Contesto,Plan B,221520.0,False,False,2010-07-20,2jSGzJw0ebJLu7OLVSOcBP,6NdKkfo7o6IH1Op0jsBDjN,222
158,"Me Hace Daño Verte
Fresto Music",68,117.0,14,95159,Me Hace Daño Verte,Fresto Music,300791.0,False,False,2021-04-20,66q6iqbR9rh3jJNlGEnQvB,4dyzxv5SsdBtunuU3qj7Ti,301
159,"Hasta Aquí Llegué
Nanpa Básico, Beéle",10,124.0,84,95108,Hasta Aquí Llegué,"Nanpa Básico, Beéle",188887.0,False,False,2024-11-07,1cUpGtXcSQsovNYEZOQgOG,0Qe2g06yzLBuuSvVmFiweP,189
160,"Mi Buen Amor
Mon Laferte, Bunbury",63,142.0,16,95075,Mi Buen Amor,"Mon Laferte, Bunbury",227586.0,False,False,2017-04-27,4boI7bJtmB1L3b1cuL75Zr,28UP90XhjCovLtieduYr9P,228
161,"Hecha Pa' Mi
Boza",4,155.0,9,94408,Hecha Pa' Mi,Boza,186133.0,False,False,2020-07-31,2NfSBtmWe7oPw1EmetJVso,3VvA1wSxukMLsvXoXtlwWx,186
162,"Aquél Viejo Motel
David Pabon",162,,1,94261,Aquél Viejo Motel,David Pabon,308893.0,False,False,1994-01-01,3L3YHYkS8b2vgAbnqBTXrE,286NP8kXWzx2uHb5tr7TGv,309
163,"Siempre Sere
Tito Rojas",127,127.0,2,94122,Siempre Sere,Tito Rojas,322466.0,False,False,1990,2kgCV0fFS0wt3q6M5B39nH,4ZGk5h0sIfeunWEKzXEoHr,322
164,"Volando - Remix
Mora, Bad Bunny, Sech",5,,1,93986,Volando - Remix,"Mora, Bad Bunny, Sech",273474.0,True,False,2021-07-08,0Q8NcsJwoCbZOHHW63su5S,0G2zPzWqVjR68iNPmx2TBe,273
165,"Tuyo
Mora",52,174.0,60,93830,Tuyo,Mora,269714.0,True,False,2021-02-05,0Q8NcsJwoCbZOHHW63su5S,4tQofG51E0juZBBVr6pral,270
166,"Si Tu Novio Te Deja Sola
J Balvin, Bad Bunny",34,,1,93721,Si Tu Novio Te Deja Sola,"J Balvin, Bad Bunny",243560.0,True,False,2017-03-03,1vyhD5VmyZ7KMfW5gqLgo5,2joKSGkqac0LIwYG9Ghrwq,244
167,"Ya Borracho
Herencia De Grandes",167,,1,92921,Ya Borracho,Herencia De Grandes,158074.0,False,False,2025-11-07,0ocHleb3SllGNQQcDH35Xz,4NyUIohBa3CEMGcXURYSOh,158
168,"PERFuMITO NUEVO
Bad Bunny, RaiNao",9,93.0,4,92774,PERFuMITO NUEVO,"Bad Bunny, RaiNao",200680.0,True,False,2025-01-05,4q3ewBCX7sLwd24euuV69X,1Q9Efnm5csdCMFynISxL2x,201
169,"ANSIEDAD
Fuerza Regida",126,196.0,12,92281,ANSIEDAD,Fuerza Regida,151836.0,True,False,2025-05-02,0ys2OFYzWYB5hRDLCsBqxt,1a7onn7lPqqRWul5ogyMyX,152
170,"Una y Otra Vez
Manuel Medrano",43,121.0,4,91621,Una y Otra Vez,Manuel Medrano,190605.0,False,False,2015-10-30,0i5iO6icb7kxg48thi9gBM,0bK3jxkbq5cDKWr68KtO8G,191
171,"Kyoto
Omar Courtz, De La Rose, Haze",40,,1,91229,Kyoto,"Omar Courtz, De La Rose, Haze",247840.0,True,False,2023-07-14,3E12tRURRvPfHz0hAMCFYc,7eNwwoxDR8KVzNAuGvliAO,248
172,"Callaita
Bad Bunny, Tainy",1,96.0,3,91154,Callaita,"Bad Bunny, Tainy",250533.0,True,False,2022-05-06,4q3ewBCX7sLwd24euuV69X,71wFwRo8xGc4lrcyKwsvba,251
173,"COMERNOS
Omar Courtz, Bad Gyal",173,,1,91070,COMERNOS,"Omar Courtz, Bad Gyal",221373.0,True,False,2026-02-19,3E12tRURRvPfHz0hAMCFYc,2TYZU0Fvfp5b7gbfqdIAq6,221
174,"Nena Maldición (feat. Lenny Tavárez)
Paulo Londra, Lenny Tavárez",6,,1,90716,Nena Maldición (feat. Lenny Tavárez),"Paulo Londra, Lenny Tavárez",227518.0,False,False,2019-05-23,3vQ0GE3mI0dAaxIMYe5g7z,77dMSg2VHi2wwXjXNrmcrZ,228
175,"un x100to
Grupo Frontera, Bad Bunny",1,136.0,3,90163,un x100to,"Grupo Frontera, Bad Bunny",194563.0,False,False,2023-04-17,6XkjpgcEsYab502Vr1bBeW,6pD0ufEQq0xdHSsRbg9LBK,195
176,"MIENTRAS DUERMES
Junior H",146,146.0,4,90118,MIENTRAS DUERMES,Junior H,226035.0,True,False,2023-10-05,7Gi6gjaWy3DxyilpF1a8Is,4e76Ss3ji7HQZ4qwcPNkNA,226
177,"Otro Atardecer
Bad Bunny, The Marías",19,115.0,27,90011,Otro Atardecer,"Bad Bunny, The Marías",244444.0,False,False,2022-05-06,4q3ewBCX7sLwd24euuV69X,0E0DRHf5PfMeor0ZCwB3oT,244
178,"Llévame Contigo
Romeo Santos",31,165.0,60,89803,Llévame Contigo,Romeo Santos,226400.0,False,False,2012-08-28,5lwmRuXgjX8xIwlnauTZIP,0uLwWjN1KFO678WNJcZDkw,226
179,"Amor
Emmanuel Cortes",87,111.0,16,89707,Amor,Emmanuel Cortes,199877.0,False,False,2023-07-28,7hDt3OE2ubsKzO9rMYPXox,6r6IPuFvUX72kQGc9b46rk,200
180,"Pa' Que Retozen
Tego Calderón",24,159.0,2,89560,Pa' Que Retozen,Tego Calderón,151666.0,True,False,2003-07-01,3SUT1jjM5hzZj9TLfLZGIP,5YJ4BVvTFmVCxUyhKejHfR,152
181,"AMARGURA
KAROL G",4,132.0,157,89517,AMARGURA,KAROL G,170480.0,True,False,2023-02-24,790FomKkXshlbRYZFtlgla,505v13epFXodT9fVAJ6h8k,170
182,"444 - Remix
Yan Block, De La Rose, Hades66, Ñengo Flow",60,,1,89502,444 - Remix,"Yan Block, De La Rose, Hades66, Ñengo Flow",299325.0,True,False,2025-10-30,6TKygPpVT29oGUogu4J9Ec,5AK6QqM8aUXXTk6oY00ZRh,299
183,"La Santa
Bad Bunny, Daddy Yankee",5,141.0,3,89484,La Santa,"Bad Bunny, Daddy Yankee",206420.0,True,False,2020-02-29,4q3ewBCX7sLwd24euuV69X,69vlMrzHwATKzupwNcUPyK,206
184,"The Fate of Ophelia
Taylor Swift",20,175.0,21,89467,The Fate of Ophelia,Taylor Swift,226073.0,False,False,2025-10-03,06HL4z0CvFAxyc27GXpf02,53iuhJlwXhSER5J2IYYv1W,226
185,"Chachachá
Jósean Log",60,158.0,8,89091,Chachachá,Jósean Log,215986.0,False,False,2016-10-14,1LMyTeRhjaitILs98h3MaF,6aommJFM8i3iT4inKuDSXh,216
186,"Te Va A Doler
Maelo Ruiz",53,157.0,2,88930,Te Va A Doler,Maelo Ruiz,292920.0,False,False,2003-10-27,3HyrDGPLI0c9Rd8luuO0zw,2ozSogNm6z9G2Uv6a9iji4,293
187,"Por Qué la Envidia
Yeison Jimenez",35,130.0,7,88895,Por Qué la Envidia,Yeison Jimenez,177528.0,False,False,2015-12-15,3SEztK9fNxg81qZ8qETGNT,433eYQkvCgJKXh1o7LtplV,178
188,"Hasta Que Dios Diga
Anuel AA, Bad Bunny",9,,1,88401,Hasta Que Dios Diga,"Anuel AA, Bad Bunny",246000.0,True,False,2020-05-29,2R21vXR83lH98kGeO99Y66,06s3QtMJVXw1AJX3UfvZG1,246
189,"Amanece
Anuel AA, Haze",8,176.0,13,87929,Amanece,"Anuel AA, Haze",190004.0,False,False,2018-12-14,2R21vXR83lH98kGeO99Y66,1LiN0Z98FkR1t0m8KmLcAH,190
190,"Mi soledad y yo
Alejandro Sanz",190,,1,87529,Mi soledad y yo,Alejandro Sanz,299840.0,False,False,1995-09-26,5sUrlPAHlS9NEirDB8SEbF,3GFLbBgMuY2RELNo6tMqOS,300
191,"Ninfomana
El Apostol, Jossimar, Don Kolo",75,150.0,3,87381,Ninfomana,"El Apostol, Jossimar, Don Kolo",180000.0,False,False,2023-07-11,2M19YLDd3QF1K9CXKqomTi,4qdjvxwoLyztGKX207blHH,180
192,"Propuesta Indecente
Romeo Santos",55,197.0,13,87208,Propuesta Indecente,Romeo Santos,235133.0,False,False,2014-02-25,5lwmRuXgjX8xIwlnauTZIP,5PycBIeabfvX3n9ILG7Vrv,235
193,"PROVENZA
KAROL G",1,149.0,4,87106,PROVENZA,KAROL G,207626.0,False,False,2023-02-24,790FomKkXshlbRYZFtlgla,3HqcNJdZ2seoGxhn0wVNDK,208
194,"Mi Historia Entre Tus Dedos - Remastered 2020
Gianluca Grignani",135,180.0,2,86699,Mi Historia Entre Tus Dedos - Remastered 2020,Gianluca Grignani,308880.0,False,False,1995,0H1InhXaXQPL1aj0mvHemU,3UgduSS2bCMmatRox69u3g,309
195,"Inolvidable
Reik",135,,1,86448,Inolvidable,Reik,222986.0,False,False,2008,0vR2qb8m9WHeZ5ByCbimq2,22seP38foydqUMp5Fvkcjm,223
196,"De Música Ligera
Soda Stereo",99,,1,85934,De Música Ligera,Soda Stereo,212746.0,False,False,1990-10-09,7An4yvF7hDYDolN4m5zKBp,2lpIh6Gr6HYjg1CFBaucS5,213
197,"SIRENA
Omar Courtz",197,,1,85911,SIRENA,Omar Courtz,216466.0,True,False,2026-02-19,3E12tRURRvPfHz0hAMCFYc,75DhU4mfqAkkqsL7CiYWLa,216
198,"Enséñame a Bailar
Bad Bunny",21,112.0,3,85813,Enséñame a Bailar,Bad Bunny,176000.0,False,False,2022-05-06,4q3ewBCX7sLwd24euuV69X,2NMjggapJcXXM7WccGEBUO,176
199,"CAFé CON RON
Bad Bunny, Los Pleneros de la Cresta",20,83.0,3,85712,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta",228836.0,False,False,2025-01-05,4q3ewBCX7sLwd24euuV69X,6VNXmo59yDYgcwLS17UNAW,229
200,"Salió El Sol
Don Omar",100,154.0,3,85686,Salió El Sol,Don Omar,315293.0,False,False,2006-01-01,33ScadVnbm2X8kkUqOkC6Z,48NXpYRuvv9izul4oXhqS9,315
