rank,track_artist,peak,prev,streak,streams,track_name,artist_name
88,"Horsens (feat. Sofie1998)
Albert Heath, Sofie1998",20,72.0,41,100952,Horsens (feat. Sofie1998),"Albert Heath, Sofie1998"
89,"back to friends
sombr",34,76.0,9,100055,back to friends,sombr
90,"Byens Hold (feat. Noah Carter, KESI & Lamin)
Anton Westerlin, Noah Carter, KESI, Lamin",10,115.0,9,99063,"Byens Hold (feat. Noah Carter, KESI & Lamin)","Anton Westerlin, Noah Carter, KESI, Lamin"
91,"Elsker når du smiler
Tobias Rahim",6,88.0,9,97805,Elsker når du smiler,Tobias Rahim
92,"vi ku' blive
Artigeardit, Lamin",4,104.0,9,97579,vi ku' blive,"Artigeardit, Lamin"
93,"Bipolar
Benny Jamz, Gilli, KESI, Lamin, B.O.C",2,109.0,38,97328,Bipolar,"Benny Jamz, Gilli, KESI, Lamin, B.O.C"
94,"HUGORM NEDLÆGGER FORSVARET (feat. Peter Sommer)
HUGORM, Peter Sommer",65,83.0,8,97180,HUGORM NEDLÆGGER FORSVARET (feat. Peter Sommer),"HUGORM, Peter Sommer"
95,"All My Love
Rocazino",21,98.0,9,96568,All My Love,Rocazino
96,"Entré (feat. Lamin & ozzy)
Anton Westerlin, Lamin, ozzy",1,116.0,12,95068,Entré (feat. Lamin & ozzy),"Anton Westerlin, Lamin, ozzy"
97,"YUKON
Justin Bieber",16,62.0,4,94693,YUKON,Justin Bieber
98,"Midnight Sun
Zara Larsson",72,94.0,9,94479,Midnight Sun,Zara Larsson
99,"MOONLIGHT
D1MA",1,136.0,9,94161,MOONLIGHT,D1MA
100,"Olivia For Altid (feat. Omar & Svea S)
Ankerstjerne, Omar, Svea S",6,107.0,29,93604,Olivia For Altid (feat. Omar & Svea S),"Ankerstjerne, Omar, Svea S"
101,"Lost
Frank Ocean",27,99.0,9,93555,Lost,Frank Ocean
102,"Knokler Hårdt
Gilli",46,121.0,9,93546,Knokler Hårdt,Gilli
103,"Every Breath You Take
The Police",38,80.0,30,93030,Every Breath You Take,The Police
104,"Stay
Rihanna, Mikky Ekko",90,90.0,9,92737,Stay,"Rihanna, Mikky Ekko"
105,"Vi ku' gå hele vejen
Blæst",17,112.0,9,92600,Vi ku' gå hele vejen,Blæst
106,"Under Din Sne
The Minds Of 99",2,101.0,9,91996,Under Din Sne,The Minds Of 99
107,"Uden Dig
Ukendt Kunstner",1,126.0,9,91180,Uden Dig,Ukendt Kunstner
108,"Til Solen Er Sort
APHACA",18,106.0,9,91095,Til Solen Er Sort,APHACA
109,"Only Girl (In The World)
Rihanna",59,100.0,9,90594,Only Girl (In The World),Rihanna
110,"jeg tror jeg elsker dig for evigt
andreas odbjerg",27,81.0,7,89937,jeg tror jeg elsker dig for evigt,andreas odbjerg
111,"undressed
sombr",63,161.0,4,89240,undressed,sombr
112,"Hva Du På (feat. Gilli)
Lamin, Gilli",1,130.0,9,88962,Hva Du På (feat. Gilli),"Lamin, Gilli"
113,"Dét der er med livet
Malte Ebert",31,97.0,6,88800,Dét der er med livet,Malte Ebert
114,"One Dance
Drake, Wizkid, Kyla",41,96.0,9,88615,One Dance,"Drake, Wizkid, Kyla"
115,"Dive
Olivia Dean",76,105.0,9,88412,Dive,Olivia Dean
116,"Regning
Artigeardit",19,19.0,2,88262,Regning,Artigeardit
117,"Klip Klap Sandaler
APHACA",27,128.0,9,87533,Klip Klap Sandaler,APHACA
118,"Hun
Annika",17,110.0,9,87086,Hun,Annika
119,"Lyse Nætter
Svea S, Sigvardt",22,89.0,6,86465,Lyse Nætter,"Svea S, Sigvardt"
120,"Love On The Brain
Rihanna",86,86.0,9,86362,Love On The Brain,Rihanna
121,"Barnemad (feat. KESI)
Artigeardit, KESI",24,24.0,2,85457,Barnemad (feat. KESI),"Artigeardit, KESI"
122,"Ingen Yin uden Yang (feat. Mille)
Tobias Rahim, Mille",3,138.0,29,85254,Ingen Yin uden Yang (feat. Mille),"Tobias Rahim, Mille"
123,"Karl Er En Karl
Tes Boys, Hugo Albert, KARL",122,129.0,5,84361,Karl Er En Karl,"Tes Boys, Hugo Albert, KARL"
124,"Tro På Det
Lamin, Ukendt Kunstner",1,148.0,9,83571,Tro På Det,"Lamin, Ukendt Kunstner"
125,"EoO
Bad Bunny",45,48.0,3,82787,EoO,Bad Bunny
126,"Don't Stop The Music
Rihanna",86,123.0,9,82668,Don't Stop The Music,Rihanna
127,"En Sammen
D1MA",11,149.0,8,82497,En Sammen,D1MA
128,"S&M
Rihanna",100,133.0,9,82021,S&M,Rihanna
129,"Det´ kun vigtigt, hvad det er
Guldimund",24,120.0,9,81648,"Det´ kun vigtigt, hvad det er",Guldimund
130,"Opalite
Taylor Swift",3,117.0,9,81523,Opalite,Taylor Swift
131,"A Couple Minutes
Olivia Dean",87,124.0,9,81489,A Couple Minutes,Olivia Dean
132,"De Her Timer
Lamin",2,163.0,3,80418,De Her Timer,Lamin
133,"Die With A Smile
Lady Gaga, Bruno Mars",4,111.0,9,80356,Die With A Smile,"Lady Gaga, Bruno Mars"
134,"Bare Rolig
Katinka",95,95.0,8,80224,Bare Rolig,Katinka
135,"The Way I Are
Timbaland, Keri Hilson, D.O.E.",72,155.0,9,79407,The Way I Are,"Timbaland, Keri Hilson, D.O.E."
136,"Gennem Byen
Ukendt Kunstner",66,168.0,7,79117,Gennem Byen,Ukendt Kunstner
137,"A List (Intro)
D1MA",59,156.0,9,78934,A List (Intro),D1MA
138,"All The Stars (with SZA) - From ""Black Panther: The Album""
Kendrick Lamar, SZA",7,114.0,9,78160,"All The Stars (with SZA) - From ""Black Panther: The Album""","Kendrick Lamar, SZA"
139,"alt vind og vejr (feat. ozzy)
Mille, ozzy",17,87.0,5,77098,alt vind og vejr (feat. ozzy),"Mille, ozzy"
140,"Iris
The Goo Goo Dolls",122,137.0,8,76638,Iris,The Goo Goo Dolls
141,"Beautiful Things
Benson Boone",3,142.0,9,76448,Beautiful Things,Benson Boone
142,"I've Seen It
Olivia Dean",111,153.0,8,75960,I've Seen It,Olivia Dean
143,"Stein Bagger (feat. Sivas)
Ukendt Kunstner, Sivas",99,,1,75942,Stein Bagger (feat. Sivas),"Ukendt Kunstner, Sivas"
144,"Er det mig du elsker?
Malte Ebert",59,131.0,9,75755,Er det mig du elsker?,Malte Ebert
145,"MILF
Carl Knast, Blæs Bukki",145,,1,74942,MILF,"Carl Knast, Blæs Bukki"
146,"Lose Control
Teddy Swims",9,127.0,9,74786,Lose Control,Teddy Swims
147,"Føles Godt (feat. Mekdes)
URO, Mekdes",13,159.0,9,74344,Føles Godt (feat. Mekdes),"URO, Mekdes"
148,"Manchild
Sabrina Carpenter",16,134.0,4,73665,Manchild,Sabrina Carpenter
149,"Hurtige Hænder - Acoustic Version - Moyo Live P3
The Minds Of 99",26,192.0,9,73564,Hurtige Hænder - Acoustic Version - Moyo Live P3,The Minds Of 99
150,"Let Alone The One You Love
Olivia Dean",72,151.0,9,73465,Let Alone The One You Love,Olivia Dean
151,"WILDFLOWER
Billie Eilish",31,150.0,4,73379,WILDFLOWER,Billie Eilish
152,"Baby Steps
Olivia Dean",87,170.0,8,73192,Baby Steps,Olivia Dean
153,"Dreams - 2004 Remaster
Fleetwood Mac",63,160.0,9,73018,Dreams - 2004 Remaster,Fleetwood Mac
154,"Papaoutai - Afro Soul
mikeeysmind, Chill77, Unjaps",54,146.0,2,72990,Papaoutai - Afro Soul,"mikeeysmind, Chill77, Unjaps"
155,"Aperture
Harry Styles",6,102.0,5,72963,Aperture,Harry Styles
156,"SAMMEN
Marstein, Annika",1,174.0,9,72907,SAMMEN,"Marstein, Annika"
157,"DON'T PHASE ME
D1MA",12,173.0,8,72835,DON'T PHASE ME,D1MA
158,"(When You Gonna) Give It Up to Me - Radio Version
Sean Paul, Keyshia Cole",145,166.0,5,72717,(When You Gonna) Give It Up to Me - Radio Version,"Sean Paul, Keyshia Cole"
159,"What You Saying
Lil Uzi Vert",66,132.0,8,72619,What You Saying,Lil Uzi Vert
160,"Bar bund (feat. Gilli)
Annika, Gilli",3,169.0,9,72558,Bar bund (feat. Gilli),"Annika, Gilli"
161,"We Don't Care
Akon",161,,1,72510,We Don't Care,Akon
162,"Drukner i os
Annika",25,,1,72389,Drukner i os,Annika
163,"No Role Modelz
J. Cole",117,182.0,3,72356,No Role Modelz,J. Cole
164,"Alt Jeg Ved
ozzy",106,,1,72293,Alt Jeg Ved,ozzy
