rank,track_artist,peak,prev,streak,streams,track_name,artist_name
86,"منا مش فاضي اطبطب ادادي
Eslam Kabonga",66,113.0,18,93357,منا مش فاضي اطبطب ادادي,Eslam Kabonga
87,"Btmanna Ansak
Sherine",18,82.0,35,92171,Btmanna Ansak,Sherine
88,"Bahari Khatr
Hamo Bika",88,111.0,11,92139,Bahari Khatr,Hamo Bika
89,"WILDFLOWER
Billie Eilish",18,119.0,79,91376,WILDFLOWER,Billie Eilish
90,"قاعد اعد الدولارات - طوب الارض اشتكي منك
Essam Sasa",51,94.0,23,91161,قاعد اعد الدولارات - طوب الارض اشتكي منك,Essam Sasa
91,"Hal Di Kat Hayatak
Abyusif",61,133.0,20,89912,Hal Di Kat Hayatak,Abyusif
92,"Gait Ala Bali
Amer Mounib",85,92.0,15,89753,Gait Ala Bali,Amer Mounib
93,"خابط نفسي بسلاح حامي
Magdy El Zahar",12,114.0,43,89317,خابط نفسي بسلاح حامي,Magdy El Zahar
94,"انا رقمى هو هو يالى نفسك فيا
Karim Cristiano, Mostafa El Gen, Hady Elsoghier",56,106.0,19,88728,انا رقمى هو هو يالى نفسك فيا,"Karim Cristiano, Mostafa El Gen, Hady Elsoghier"
95,"صحبي يا صحبي
Bahaa Sultan",3,70.0,50,88449,صحبي يا صحبي,Bahaa Sultan
96,"Raindance (feat. Tems)
Dave, Tems",96,167.0,3,88051,Raindance (feat. Tems),"Dave, Tems"
97,"ARIGATŌ
Afroto, DizzyTooSkinny",97,171.0,5,86826,ARIGATŌ,"Afroto, DizzyTooSkinny"
98,"انتي فاكره نفسك ايه ؟
Youssif Elashry",7,125.0,119,86474,انتي فاكره نفسك ايه ؟,Youssif Elashry
99,"Khaleny Fe Hodnak
Tamer Ashour",7,61.0,214,86386,Khaleny Fe Hodnak,Tamer Ashour
100,"عيونه هتدمع
Pousi",100,143.0,4,86060,عيونه هتدمع,Pousi
101,"اخبار اهرام الجمهوريه
Magdy El Zahar",12,141.0,36,85905,اخبار اهرام الجمهوريه,Magdy El Zahar
102,"نبح الصوت (مالك ومالى يا دنيا) من مسلسل علي كلاي
Rahma Mohsen",102,,1,85757,نبح الصوت (مالك ومالى يا دنيا) من مسلسل علي كلاي,Rahma Mohsen
103,"W lessa Yama
Ramy Sabry",70,110.0,56,84615,W lessa Yama,Ramy Sabry
104,"DO YOU LOVE ME? / سنيورة
Saint Levant, Fares Sokar",17,131.0,27,84562,DO YOU LOVE ME? / سنيورة,"Saint Levant, Fares Sokar"
105,"مكسرات
Ahmed Saad",28,65.0,32,84072,مكسرات,Ahmed Saad
106,"تروح لمين - من فيلم البحث عن منفذ لخروج السيد رامبو
Lege-Cy",12,121.0,59,83757,تروح لمين - من فيلم البحث عن منفذ لخروج السيد رامبو,Lege-Cy
107,"قالك تعيش هتشوف
Omar Meme, Essam Sasa",63,139.0,26,83661,قالك تعيش هتشوف,"Omar Meme, Essam Sasa"
108,"Kalam Forsan (feat. Mohamed Mounir)
Wegz, Mohamed Mounir",6,86.0,14,82926,Kalam Forsan (feat. Mohamed Mounir),"Wegz, Mohamed Mounir"
109,"Baoul Aady
Tamer Ashour",19,89.0,27,82703,Baoul Aady,Tamer Ashour
110,"Makanak Fe Alby
Amr Diab",12,118.0,35,82544,Makanak Fe Alby,Amr Diab
111,"علي باب السيما - من مسلسل ريفو
ريفو شو",17,127.0,145,82361,علي باب السيما - من مسلسل ريفو,ريفو شو
112,"ع العادي
El Waili, Donia Wael, ZIAD ZAZA, WRST Studio",27,93.0,10,82273,ع العادي,"El Waili, Donia Wael, ZIAD ZAZA, WRST Studio"
113,"KARMA
Marwan Pablo, Abyusif",1,124.0,65,81880,KARMA,"Marwan Pablo, Abyusif"
114,"انا 5 استار على كوكبى
حمو المرشدي",114,,1,81700,انا 5 استار على كوكبى,حمو المرشدي
115,"Etabelna
Muslim - مُسلِم",10,115.0,92,81589,Etabelna,Muslim - مُسلِم
116,"Bad Days
Wegz",90,112.0,14,81573,Bad Days,Wegz
117,"فين يوجعك
Ahmed Amer",113,129.0,13,81017,فين يوجعك,Ahmed Amer
118,"بحكي عليكي
Ramy Sabry",23,100.0,75,80977,بحكي عليكي,Ramy Sabry
119,"Ramadan Karim
Hakim",15,15.0,3,80121,Ramadan Karim,Hakim
120,"333
Tommyy, Lil Noby, Husayn",26,148.0,63,79780,333,"Tommyy, Lil Noby, Husayn"
121,"Khalina Zekra
Wael Jassar",65,108.0,26,78752,Khalina Zekra,Wael Jassar
122,"Ymkin Ala Bali
Karim Osama, Riff",86,154.0,71,78422,Ymkin Ala Bali,"Karim Osama, Riff"
123,"حفلة تنكرية
Rahma Mohsen",6,87.0,50,78394,حفلة تنكرية,Rahma Mohsen
124,"Helaf El Amar - Live
George Wassouf",83,88.0,20,78386,Helaf El Amar - Live,George Wassouf
125,"Tegy Ntrahn
Tamer Ashour",10,103.0,150,78007,Tegy Ntrahn,Tamer Ashour
126,"El Mabda2
Marwan Pablo",1,137.0,118,78002,El Mabda2,Marwan Pablo
127,"e& Egypt - اكتر واكتر - شيرين عبدالوهاب
e& Egypt",24,91.0,2,77960,e& Egypt - اكتر واكتر - شيرين عبدالوهاب,e& Egypt
128,"KHOSARA FEEK
Nasser, Bashmohannad",128,149.0,9,77646,KHOSARA FEEK,"Nasser, Bashmohannad"
129,"Ser Alsada ( Mountain View)
Hussain Aljassmi",14,25.0,3,76990,Ser Alsada ( Mountain View),Hussain Aljassmi
130,"MSH LAZM AT7B
Shahyn",53,138.0,6,76590,MSH LAZM AT7B,Shahyn
131,"Oly Leh | Red Bull Mazzika Salonat
Tommyy, Houda Bondok, Red Bull Sika",28,136.0,15,76148,Oly Leh | Red Bull Mazzika Salonat,"Tommyy, Houda Bondok, Red Bull Sika"
132,"Ana Mosammem
Bahaa Sultan",37,116.0,148,76046,Ana Mosammem,Bahaa Sultan
133,"بعبع دايرتى - اخرك حالة واتس قولتها
مصطفي الجن و هادي الصغير - تيم الابداع",1,123.0,53,74369,بعبع دايرتى - اخرك حالة واتس قولتها,مصطفي الجن و هادي الصغير - تيم الابداع
