rank,track_artist,peak,prev,streak,streams,track_name,artist_name
69,"Buko
Jireh Lim",69,89.0,8,1194552,Buko,Jireh Lim
70,"A Couple Minutes
Olivia Dean",68,72.0,15,1187182,A Couple Minutes,Olivia Dean
71,"Best Part (feat. H.E.R.)
Daniel Caesar, H.E.R.",12,65.0,427,1186259,Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R."
72,"Heaven Knows - This Angel Has Flown
Orange & Lemons",14,69.0,137,1183415,Heaven Knows - This Angel Has Flown,Orange & Lemons
73,"Stateside + Zara Larsson
PinkPantheress, Zara Larsson",73,193.0,2,1180786,Stateside + Zara Larsson,"PinkPantheress, Zara Larsson"
74,"Sa Susunod Na Lang
PDL, Skusta Clee, Yuridope",5,81.0,62,1180020,Sa Susunod Na Lang,"PDL, Skusta Clee, Yuridope"
75,"Passenger Seat
Stephen Speaks",75,110.0,42,1163291,Passenger Seat,Stephen Speaks
76,"Hindi Ako Mawawala
El Manu",49,55.0,21,1147471,Hindi Ako Mawawala,El Manu
77,"Alipin
Shamrock",60,77.0,21,1147190,Alipin,Shamrock
78,"Nothin' on You (feat. Bruno Mars)
B.o.B, Bruno Mars",58,76.0,18,1143587,Nothin' on You (feat. Bruno Mars),"B.o.B, Bruno Mars"
79,"DAISIES
Justin Bieber",6,71.0,33,1136033,DAISIES,Justin Bieber
80,"Co-Pilot
Just Hush, JOLO, Rjay Ty",67,67.0,22,1129711,Co-Pilot,"Just Hush, JOLO, Rjay Ty"
81,"Take A Chance With Me
NIKI",8,87.0,9,1127936,Take A Chance With Me,NIKI
82,"BIRDS OF A FEATHER
Billie Eilish",3,60.0,93,1124332,BIRDS OF A FEATHER,Billie Eilish
83,"Binhi
Arthur Nery",13,96.0,64,1116849,Binhi,Arthur Nery
84,"Wait
Maroon 5",31,79.0,14,1096383,Wait,Maroon 5
85,"Breakeven
The Script",46,92.0,100,1083341,Breakeven,The Script
86,"Sailor Song
Gigi Perez",34,88.0,74,1081799,Sailor Song,Gigi Perez
87,"Huwag Na Huwag Mong Sasabihin
Kitchie Nadal",30,93.0,61,1081778,Huwag Na Huwag Mong Sasabihin,Kitchie Nadal
88,"I'll Be
Edwin McCain",35,97.0,43,1079892,I'll Be,Edwin McCain
89,"Marilag
Dionela",1,80.0,68,1072946,Marilag,Dionela
90,"City Girl
Shanti Dope",22,84.0,91,1058980,City Girl,Shanti Dope
91,"Love Me Not
Ravyn Lenae",60,101.0,39,1058954,Love Me Not,Ravyn Lenae
92,"TORPE
JAO",92,100.0,7,1058280,TORPE,JAO
93,"It Will Rain
Bruno Mars",25,82.0,25,1054866,It Will Rain,Bruno Mars
94,"Aura
IV OF SPADES",6,98.0,33,1054538,Aura,IV OF SPADES
95,"Snooze
SZA",3,95.0,165,1051082,Snooze,SZA
96,"Kiss It Better
Rihanna",74,102.0,11,1050465,Kiss It Better,Rihanna
97,"Yakap
figvres",97,108.0,8,1044992,Yakap,figvres
