rank,track_artist,peak,prev,streak,streams,track_name,artist_name
1,"กลัวว่าฉันจะไม่เสียใจ (Fear)
PURPEECH",1,1.0,46,1819114,กลัวว่าฉันจะไม่เสียใจ (Fear),PURPEECH
2,"ดาวตก (Wish) [feat. Z9]
WANYAi, Z9",1,2.0,21,1407883,ดาวตก (Wish) [feat. Z9],"WANYAi, Z9"
3,"ใจฉันตามเธอไป
YOUNGOHM",1,3.0,17,1277783,ใจฉันตามเธอไป,YOUNGOHM
4,"Sunset In Pattaya
YOUNGOHM",4,4.0,17,1208836,Sunset In Pattaya,YOUNGOHM
5,"Benz ดำ
YOUNGOHM",3,5.0,16,1151782,Benz ดำ,YOUNGOHM
6,"ฝากให้เขารัก
Yes'sir Days",2,6.0,28,1030476,ฝากให้เขารัก,Yes'sir Days
7,"Seven (feat. Latto) (Explicit Ver.)
Jung Kook, Latto",1,16.0,137,931375,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto"
8,"Who
Jimin",1,11.0,84,922329,Who,Jimin
9,"กลัวความเสียใจ
Saran, Pearpilincys",8,9.0,11,909197,กลัวความเสียใจ,"Saran, Pearpilincys"
10,"นครดารา
YOUNGOHM",2,7.0,54,880167,นครดารา,YOUNGOHM
11,"สมดุลรัก (Balance)
SEA., Sexski",5,14.0,22,822699,สมดุลรัก (Balance),"SEA., Sexski"
12,"ดอกกระเจียวบาน
Kong Huayrai",6,10.0,11,820721,ดอกกระเจียวบาน,Kong Huayrai
13,"9 นาฬิกา
SPF",7,8.0,107,801850,9 นาฬิกา,SPF
14,"รสชาติชีวิต
LITTLE JOHN",12,12.0,5,787381,รสชาติชีวิต,LITTLE JOHN
15,"จากกันโดยสมบูรณ์
guncharlie",14,17.0,52,755389,จากกันโดยสมบูรณ์,guncharlie
16,"เจิดจรัส
YOUNGOHM",4,13.0,41,745897,เจิดจรัส,YOUNGOHM
17,"เลือกเองกับมือ (Bad Choices)
Season Five",15,24.0,8,686898,เลือกเองกับมือ (Bad Choices),Season Five
18,"อยากจะกอดเธอนาน ๆ (HAVE A GOOD TIME)
BLVCKHEART",1,21.0,37,683799,อยากจะกอดเธอนาน ๆ (HAVE A GOOD TIME),BLVCKHEART
19,"One Of My Life
BLVCKHEART, K6Y",8,22.0,56,678833,One Of My Life,"BLVCKHEART, K6Y"
20,"ที่คั่นหนังสือ (Sometimes)
BOWKYLION, NONT TANONT",3,18.0,44,677331,ที่คั่นหนังสือ (Sometimes),"BOWKYLION, NONT TANONT"
21,"กรุงเทพมหานคร
YOUNGOHM",3,15.0,18,664152,กรุงเทพมหานคร,YOUNGOHM
22,"บทสรุปสุดท้าย
Z9",2,20.0,49,663684,บทสรุปสุดท้าย,Z9
23,"BU
SURIYA MQT, P6ICK",4,29.0,25,623200,BU,"SURIYA MQT, P6ICK"
24,"ใจเหลือเหลือ
Dr.Fuu",24,30.0,41,617037,ใจเหลือเหลือ,Dr.Fuu
25,"Don’t Say You Love Me
Jin",1,19.0,41,606058,Don’t Say You Love Me,Jin
26,"ไฟเย็น
YOUNGOHM",16,31.0,160,598441,ไฟเย็น,YOUNGOHM
27,"Yours Ever (feat. Q Flure)
Cocktail, Q Flure",4,27.0,73,591106,Yours Ever (feat. Q Flure),"Cocktail, Q Flure"
28,"รู้ตัวอีกที
Sexski, 2T FLOW",10,23.0,8,584459,รู้ตัวอีกที,"Sexski, 2T FLOW"
29,"อาจเป็นเพราะฉันเอง (me.)
PURPEECH",22,35.0,42,572555,อาจเป็นเพราะฉันเอง (me.),PURPEECH
30,"ที่เดิม
PUN",15,28.0,75,556616,ที่เดิม,PUN
31,"เรื่องราวความรักในตำนาน
YOUNGOHM, GAVIN:D",10,34.0,110,547876,เรื่องราวความรักในตำนาน,"YOUNGOHM, GAVIN:D"
32,"ซาโยนาระ
Mild",26,26.0,25,547490,ซาโยนาระ,Mild
33,"ความทรงจำ
Musketeers",9,37.0,162,545392,ความทรงจำ,Musketeers
34,"ที่ผ่านมาขอบใจจริงๆ
LITTLE JOHN",13,33.0,48,534769,ที่ผ่านมาขอบใจจริงๆ,LITTLE JOHN
35,"Rockstar
LISA",1,32.0,47,530696,Rockstar,LISA
36,"เพลงรัก
Three Man Down",5,25.0,72,529632,เพลงรัก,Three Man Down
37,"PLEASE
atom chanakan",37,43.0,53,528257,PLEASE,atom chanakan
38,"I Just Wanna Know
PUN",12,36.0,76,521086,I Just Wanna Know,PUN
39,"guilty pleasure
PP KRIT, GALCHANIE",39,,1,515208,guilty pleasure,"PP KRIT, GALCHANIE"
40,"ก่อนตาย
Big Ass",5,40.0,69,515022,ก่อนตาย,Big Ass
41,"ขี้หึง
Silly Fools",28,42.0,130,514561,ขี้หึง,Silly Fools
42,"เล่นของสูง
Big Ass",32,41.0,97,512927,เล่นของสูง,Big Ass
43,"สลักจิต (feat. ดา เอ็นโดรฟิน)
Pop Pongkool, ดา เอ็นโดรฟิน",7,51.0,52,503918,สลักจิต (feat. ดา เอ็นโดรฟิน),"Pop Pongkool, ดา เอ็นโดรฟิน"
44,"1 OF 1
P6ICK, SURIYA MQT",8,39.0,32,488139,1 OF 1,"P6ICK, SURIYA MQT"
45,"ต่อยให้
Txrbo",28,45.0,17,482314,ต่อยให้,Txrbo
46,"รออยู่อย่างนั้น
Saran, Z9, SIMON",15,38.0,56,462262,รออยู่อย่างนั้น,"Saran, Z9, SIMON"
47,"ไม่บอกเธอ
Bedroom Audio",30,46.0,99,459435,ไม่บอกเธอ,Bedroom Audio
48,"อยู่ได้แล้ว
Lipta, Mirrr",8,50.0,82,457994,อยู่ได้แล้ว,"Lipta, Mirrr"
49,"ไม่ใช่ไม่รัก
PORZAX",19,47.0,9,450259,ไม่ใช่ไม่รัก,PORZAX
50,"มอง 2568
YOUNGOHM",18,49.0,14,448407,มอง 2568,YOUNGOHM
51,"คิด(แต่ไม่)ถึง (Same Page?)
Tilly Birds",1,58.0,54,436906,คิด(แต่ไม่)ถึง (Same Page?),Tilly Birds
52,"BOTH SIDES
NCT JNJM",52,,1,433647,BOTH SIDES,NCT JNJM
53,"I Thought I Saw Your Face Today
She & Him",37,52.0,10,433080,I Thought I Saw Your Face Today,She & Him
54,"สุดแต่ใจจะไขว่คว้า
LITTLE JOHN",14,53.0,57,430045,สุดแต่ใจจะไขว่คว้า,LITTLE JOHN
55,"อยากอินเพลงรัก
Season Five, No One Else",48,63.0,16,429599,อยากอินเพลงรัก,"Season Five, No One Else"
56,"ไกล
Musketeers",44,55.0,68,425456,ไกล,Musketeers
57,"back to friends
sombr",39,54.0,39,418976,back to friends,sombr
58,"เดินมาส่ง - BYE
First Anuwat, Saran",11,72.0,146,417627,เดินมาส่ง - BYE,"First Anuwat, Saran"
59,"คิดถึงฉันไหมเวลาที่เธอ...
Taxi",59,82.0,11,417447,คิดถึงฉันไหมเวลาที่เธอ...,Taxi
60,"รักมือสอง
Bedroom Audio",22,67.0,65,412843,รักมือสอง,Bedroom Audio
61,"Winter Ahead (with PARK HYO SHIN)
V, Park Hyo Shin",1,44.0,65,411820,Winter Ahead (with PARK HYO SHIN),"V, Park Hyo Shin"
62,"ดอกไม้กับหัวใจ
I-Zax",56,56.0,22,410022,ดอกไม้กับหัวใจ,I-Zax
63,"CURSE (รักใครไม่เป็น)
Z9, 2K, Saran",3,62.0,57,409266,CURSE (รักใครไม่เป็น),"Z9, 2K, Saran"
64,"Living Death
PUN",19,57.0,44,409199,Living Death,PUN
65,"แค่คุณ
Musketeers",41,48.0,147,407591,แค่คุณ,Musketeers
66,"แก้บน
Kantong Tungngern",21,60.0,20,406917,แก้บน,Kantong Tungngern
67,"ทางของฝุ่น (Dust)
atom chanakan",67,98.0,4,397315,ทางของฝุ่น (Dust),atom chanakan
68,"Good Goodbye
HWASA",68,85.0,2,393481,Good Goodbye,HWASA
69,"เวลาเธอยิ้ม (You Had Me At Hello)
Polycat",22,61.0,89,390403,เวลาเธอยิ้ม (You Had Me At Hello),Polycat
