rank,track_artist,peak,prev,streak,streams,track_name,artist_name
129,"Dracula - JENNIE Remix
Tame Impala, JENNIE",76,142.0,3,9561,Dracula - JENNIE Remix,"Tame Impala, JENNIE"
130,"Las Mina Proovin Siis Ka (Originaal)
Mr. Happyman",51,,1,9560,Las Mina Proovin Siis Ka (Originaal),Mr. Happyman
131,"I Love You
Kermo Murel",1,105.0,26,9498,I Love You,Kermo Murel
132,"Flashing Lights
Kanye West, Dwele",27,110.0,24,9494,Flashing Lights,"Kanye West, Dwele"
133,"Dracula
Tame Impala",28,112.0,22,9490,Dracula,Tame Impala
134,"Erootika Pood
5MIINUST",43,156.0,115,9407,Erootika Pood,5MIINUST
135,"Just Keep Watching (From F1® The Movie)
Tate McRae, F1 The Album",22,128.0,39,9359,Just Keep Watching (From F1® The Movie),"Tate McRae, F1 The Album"
136,"S&M
Rihanna",112,149.0,9,9350,S&M,Rihanna
137,"jänkunuss
Noored ja Näljased",22,144.0,32,9332,jänkunuss,Noored ja Näljased
138,"Helesinises taevas on triibud
AG",23,137.0,9,9270,Helesinises taevas on triibud,AG
139,"Kajakad
säm",48,155.0,9,9232,Kajakad,säm
140,"Linn on minu - Original
Epp Kõiv, Cino",74,169.0,7,9202,Linn on minu - Original,"Epp Kõiv, Cino"
141,"Suvepalavik
Küberünnak & Karmo",3,165.0,2,9185,Suvepalavik,Küberünnak & Karmo
142,"E85
Don Toliver",129,129.0,4,9136,E85,Don Toliver
143,"kuruta
villemdrillem",4,124.0,9,9094,kuruta,villemdrillem
144,"I Thought I Saw Your Face Today
She & Him",76,106.0,9,9057,I Thought I Saw Your Face Today,She & Him
145,"Iris
Qotid",19,140.0,36,9055,Iris,Qotid
146,"Fashion Killa
A$AP Rocky",56,117.0,8,9055,Fashion Killa,A$AP Rocky
147,"Memories (feat. Kid Cudi)
David Guetta, Kid Cudi",63,143.0,9,9053,Memories (feat. Kid Cudi),"David Guetta, Kid Cudi"
148,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit
Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine",4,119.0,15,9044,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine"
149,"Feel Good Inc.
Gorillaz, De La Soul",44,150.0,30,9041,Feel Good Inc.,"Gorillaz, De La Soul"
150,"White Feather Hawk Tail Deer Hunter
Lana Del Rey",150,,1,9036,White Feather Hawk Tail Deer Hunter,Lana Del Rey
151,"heikki???
nublu",1,158.0,2,9027,heikki???,nublu
152,"The Spins
Mac Miller, Empire Of The Sun",71,167.0,5,8983,The Spins,"Mac Miller, Empire Of The Sun"
153,"kastehein
nublu",1,,1,8970,kastehein,nublu
154,"Les
Childish Gambino",77,122.0,27,8959,Les,Childish Gambino
155,"undressed
sombr",15,121.0,49,8891,undressed,sombr
156,"Timeless (feat Playboi Carti)
The Weeknd, Playboi Carti",1,134.0,74,8883,Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti"
157,"I Got Love
MiyaGi & Endspiel, Rem Digga",15,159.0,9,8857,I Got Love,"MiyaGi & Endspiel, Rem Digga"
158,"tiit marvel
säm",12,185.0,3,8856,tiit marvel,säm
159,"Iris
The Goo Goo Dolls",87,135.0,9,8854,Iris,The Goo Goo Dolls
160,"Riptide
Vance Joy",32,141.0,9,8845,Riptide,Vance Joy
161,"Creep
Radiohead",98,151.0,35,8766,Creep,Radiohead
162,"BIRDS OF A FEATHER
Billie Eilish",2,102.0,93,8745,BIRDS OF A FEATHER,Billie Eilish
163,"Black Beatles
Rae Sremmurd, Gucci Mane",7,147.0,8,8739,Black Beatles,"Rae Sremmurd, Gucci Mane"
164,"I Love It (feat. Charli XCX)
Icona Pop, Charli xcx",55,153.0,2,8675,I Love It (feat. Charli XCX),"Icona Pop, Charli xcx"
165,"Only Girl (In The World)
Rihanna",137,154.0,9,8668,Only Girl (In The World),Rihanna
166,"Slave
OLLIE",48,48.0,2,8645,Slave,OLLIE
167,"Paaristõuked
5MIINUST, villemdrillem",1,189.0,2,8560,Paaristõuked,"5MIINUST, villemdrillem"
168,"idioot
säm",7,,1,8531,idioot,säm
169,"White Keys
Dominic Fike",152,176.0,3,8507,White Keys,Dominic Fike
170,"Mõtled mu peale
Clicherik & Mäx",1,182.0,2,8484,Mõtled mu peale,Clicherik & Mäx
171,"Turn The Lights Off
Kato, Jon",32,148.0,12,8469,Turn The Lights Off,"Kato, Jon"
172,"Gabriela
KATSEYE",68,146.0,36,8436,Gabriela,KATSEYE
173,"trammipark!!
nublu",2,,1,8430,trammipark!!,nublu
174,"Paradiis
Mari Pokinen",174,,1,8405,Paradiis,Mari Pokinen
175,"madara 22a
triibupasta",21,164.0,10,8316,madara 22a,triibupasta
176,"Somewhere I Belong
Linkin Park",141,173.0,9,8313,Somewhere I Belong,Linkin Park
